Temporada,Fecha,EquipoLocal,GolesFavL5,GolesConL5,PuntosL5,PosicionLocal,GolesFav1L5,GolesCont1L5,EquipoVisitante, GolesFavV5,GolesConV5,PuntosV5,PosicionVisitante,GolesFav1V5,GolesCon1V5,Ganador,Goles Local,Goles Local primera parte,Goles Visitante,Goles Visitante primera parte
2014-15,2014-08-31,Villarreal,2,0,3,11,0.0,0.0,Barcelona,3,0,3,8,1.0,0.0,A,0.0,0.0,1.0,0.0
2014-15,2014-09-12,Almeria,1,2,1,15,0.0,1.0,Cordoba,1,3,1,19,0.0,1.0,D,1.0,1.0,1.0,1.0
2014-15,2014-09-13,Barcelona,4,0,6,1,1.0,0.0,Ath Bilbao,3,1,3,8,1.0,1.0,H,2.0,0.0,0.0,0.0
2014-15,2014-09-13,Celta,4,2,4,5,1.0,0.0,Sociedad,4,3,3,11,2.0,3.0,D,2.0,1.0,2.0,0.0
2014-15,2014-09-13,Malaga,1,3,3,7,1.0,2.0,Levante,0,5,0,20,0.0,1.0,D,0.0,0.0,0.0,0.0
2014-15,2014-09-13,Real Madrid,4,4,3,13,3.0,2.0,Ath Madrid,2,1,4,6,2.0,1.0,A,1.0,1.0,2.0,1.0
2014-15,2014-09-14,Granada,3,2,4,4,0.0,1.0,Villarreal,2,1,3,12,0.0,0.0,D,0.0,0.0,0.0,0.0
2014-15,2014-09-14,Sevilla,3,2,4,6,2.0,0.0,Getafe,2,3,3,10,1.0,1.0,H,2.0,1.0,0.0,0.0
2014-15,2014-09-14,Valencia,4,1,4,7,2.0,1.0,Espanol,2,3,1,17,0.0,1.0,H,3.0,1.0,1.0,0.0
2014-15,2014-09-14,Vallecano,2,2,2,16,1.0,1.0,Elche,1,4,1,19,0.0,1.0,A,2.0,1.0,3.0,1.0
2014-15,2014-09-15,Eibar,2,2,3,13,2.0,2.0,La Coruna,3,4,1,19,2.0,1.0,A,0.0,0.0,1.0,1.0
2014-15,2014-09-19,Elche,4,6,4,9,1.0,2.0,Eibar,2,3,3,14,2.0,3.0,A,0.0,0.0,2.0,2.0
2014-15,2014-09-20,Ath Bilbao,3,3,3,13,1.0,1.0,Granada,3,2,5,6,0.0,1.0,A,0.0,0.0,1.0,1.0
2014-15,2014-09-20,Ath Madrid,4,2,7,4,3.0,2.0,Celta,6,4,5,7,2.0,0.0,D,2.0,2.0,2.0,1.0
2014-15,2014-09-20,Espanol,3,6,1,19,0.0,2.0,Malaga,1,3,4,9,1.0,2.0,D,2.0,1.0,2.0,0.0
2014-15,2014-09-20,La Coruna,4,4,4,8,3.0,1.0,Real Madrid,5,6,3,15,4.0,3.0,A,2.0,0.0,8.0,3.0
2014-15,2014-09-21,Cordoba,2,4,2,18,1.0,2.0,Sevilla,5,2,7,4,3.0,0.0,A,1.0,0.0,3.0,1.0
2014-15,2014-09-21,Levante,0,5,1,20,0.0,1.0,Barcelona,6,0,9,1,1.0,0.0,A,0.0,0.0,5.0,2.0
2014-15,2014-09-21,Sociedad,6,5,4,12,2.0,4.0,Almeria,2,3,2,16,1.0,2.0,A,1.0,0.0,2.0,1.0
2014-15,2014-09-21,Villarreal,2,1,4,13,0.0,0.0,Vallecano,4,5,2,19,2.0,2.0,H,4.0,1.0,2.0,2.0
2014-15,2014-09-22,Getafe,2,5,3,16,1.0,2.0,Valencia,7,2,7,5,3.0,1.0,A,0.0,0.0,3.0,2.0
2014-15,2014-09-23,Celta,8,6,6,7,3.0,2.0,La Coruna,6,12,4,12,3.0,4.0,H,2.0,1.0,1.0,0.0
2014-15,2014-09-23,Real Madrid,13,8,6,9,7.0,3.0,Elche,4,8,4,13,1.0,4.0,H,5.0,3.0,1.0,1.0
2014-15,2014-09-24,Almeria,4,4,5,10,2.0,2.0,Ath Madrid,6,4,8,7,5.0,3.0,A,0.0,0.0,1.0,0.0
2014-15,2014-09-24,Eibar,4,3,6,9,4.0,3.0,Villarreal,6,3,7,8,1.0,2.0,D,1.0,1.0,1.0,0.0
2014-15,2014-09-24,Granada,4,2,8,6,1.0,1.0,Levante,0,10,1,20,0.0,3.0,A,0.0,0.0,1.0,0.0
2014-15,2014-09-24,Malaga,3,5,5,11,1.0,3.0,Barcelona,11,0,12,1,3.0,0.0,D,0.0,0.0,0.0,0.0
2014-15,2014-09-24,Sevilla,8,3,10,2,4.0,0.0,Sociedad,7,7,4,14,2.0,5.0,H,1.0,1.0,0.0,0.0
2014-15,2014-09-24,Vallecano,6,9,2,19,4.0,3.0,Ath Bilbao,3,4,3,15,1.0,2.0,H,2.0,1.0,1.0,1.0
2014-15,2014-09-25,Espanol,5,8,2,19,1.0,2.0,Getafe,2,8,3,18,1.0,4.0,H,2.0,0.0,0.0,0.0
2014-15,2014-09-25,Valencia,10,2,10,4,5.0,1.0,Cordoba,3,7,2,20,1.0,3.0,H,3.0,2.0,0.0,0.0
2014-15,2014-09-26,Elche,5,13,4,15,2.0,7.0,Celta,10,7,9,5,4.0,2.0,A,0.0,0.0,1.0,0.0
2014-15,2014-09-27,Ath Bilbao,4,6,3,18,2.0,3.0,Eibar,5,4,7,9,5.0,3.0,D,0.0,0.0,0.0,0.0
2014-15,2014-09-27,Ath Madrid,7,4,11,5,5.0,3.0,Sevilla,9,3,13,1,5.0,0.0,H,4.0,2.0,0.0,0.0
2014-15,2014-09-27,Barcelona,11,0,13,3,3.0,0.0,Granada,4,3,8,7,1.0,1.0,H,6.0,3.0,0.0,0.0
2014-15,2014-09-27,Levante,1,10,4,17,0.0,3.0,Vallecano,8,10,5,13,5.0,4.0,A,0.0,0.0,2.0,2.0
2014-15,2014-09-27,Villarreal,7,4,8,8,1.0,3.0,Real Madrid,18,9,9,6,10.0,4.0,A,0.0,0.0,2.0,2.0
2014-15,2014-09-28,Cordoba,3,10,2,20,1.0,5.0,Espanol,7,8,5,13,1.0,2.0,D,0.0,0.0,0.0,0.0
2014-15,2014-09-28,Getafe,2,10,3,19,1.0,4.0,Malaga,3,5,6,11,1.0,3.0,H,1.0,1.0,0.0,0.0
2014-15,2014-09-28,La Coruna,7,14,4,14,3.0,5.0,Almeria,4,5,5,12,2.0,2.0,A,0.0,0.0,1.0,0.0
2014-15,2014-09-28,Sociedad,7,8,4,17,2.0,6.0,Valencia,13,2,13,4,7.0,1.0,D,1.0,1.0,1.0,1.0
2014-15,2014-10-03,Getafe,2,7,6,14,2.0,3.0,Cordoba,3,8,3,20,1.0,4.0,D,1.0,0.0,1.0,0.0
2014-15,2014-10-04,Almeria,4,4,7,7,2.0,2.0,Elche,5,11,4,18,2.0,6.0,D,2.0,1.0,2.0,1.0
2014-15,2014-10-04,Eibar,4,4,5,9,4.0,3.0,Levante,1,10,4,19,0.0,5.0,D,3.0,0.0,3.0,2.0
2014-15,2014-10-04,Malaga,2,6,3,14,0.0,4.0,Granada,2,8,5,8,1.0,3.0,H,2.0,0.0,1.0,1.0
2014-15,2014-10-04,Valencia,13,2,13,2,8.0,1.0,Ath Madrid,11,4,13,3,7.0,3.0,H,3.0,3.0,1.0,1.0
2014-15,2014-10-04,Vallecano,10,10,7,11,7.0,4.0,Barcelona,14,0,13,1,5.0,0.0,A,0.0,0.0,2.0,2.0
2014-15,2014-10-05,Celta,8,6,9,5,3.0,2.0,Villarreal,5,6,5,11,1.0,5.0,A,1.0,1.0,3.0,2.0
2014-15,2014-10-05,Espanol,6,7,5,14,1.0,2.0,Sociedad,8,8,5,16,3.0,6.0,H,2.0,1.0,0.0,0.0
2014-15,2014-10-05,Real Madrid,18,9,9,6,11.0,4.0,Ath Bilbao,4,5,4,19,2.0,2.0,H,5.0,2.0,0.0,0.0
2014-15,2014-10-05,Sevilla,8,6,12,4,4.0,2.0,La Coruna,6,13,4,18,2.0,5.0,H,4.0,2.0,1.0,1.0
2014-15,2014-10-17,Granada,2,9,4,12,2.0,3.0,Vallecano,8,10,6,13,6.0,5.0,A,0.0,0.0,1.0,0.0
2014-15,2014-10-18,Ath Bilbao,1,10,1,19,1.0,4.0,Celta,8,8,8,6,4.0,4.0,D,1.0,1.0,1.0,0.0
2014-15,2014-10-18,Barcelona,15,0,13,1,7.0,0.0,Eibar,6,5,6,12,3.0,3.0,H,3.0,0.0,0.0,0.0
2014-15,2014-10-18,Cordoba,3,8,3,20,1.0,4.0,Malaga,4,4,6,11,0.0,3.0,A,1.0,0.0,2.0,2.0
2014-15,2014-10-18,Levante,4,10,5,17,2.0,4.0,Real Madrid,21,5,12,4,11.0,2.0,A,0.0,0.0,5.0,2.0
2014-15,2014-10-19,Ath Madrid,10,6,10,5,6.0,5.0,Espanol,7,5,8,11,2.0,1.0,H,2.0,1.0,0.0,0.0
2014-15,2014-10-19,Elche,6,12,4,16,3.0,7.0,Sevilla,10,6,12,4,5.0,3.0,A,0.0,0.0,2.0,0.0
2014-15,2014-10-19,La Coruna,5,15,3,19,2.0,6.0,Valencia,13,3,13,3,9.0,2.0,H,3.0,2.0,0.0,0.0
2014-15,2014-10-19,Villarreal,8,6,8,8,3.0,6.0,Almeria,6,5,8,10,3.0,2.0,H,2.0,1.0,0.0,0.0
2014-15,2014-10-20,Sociedad,4,8,2,18,1.0,5.0,Getafe,2,8,4,15,1.0,3.0,A,1.0,0.0,2.0,0.0
2014-15,2014-10-24,Celta,7,7,8,7,3.0,5.0,Levante,4,15,4,19,2.0,6.0,H,3.0,1.0,0.0,0.0
2014-15,2014-10-25,Almeria,5,6,7,11,2.0,2.0,Ath Bilbao,2,9,2,16,2.0,4.0,A,0.0,0.0,1.0,0.0
2014-15,2014-10-25,Cordoba,3,9,2,20,0.0,5.0,Sociedad,3,8,1,18,1.0,4.0,D,1.0,0.0,1.0,1.0
2014-15,2014-10-25,Eibar,6,7,6,13,3.0,2.0,Granada,2,10,3,14,2.0,3.0,D,1.0,1.0,1.0,1.0
2014-15,2014-10-25,Real Madrid,25,3,15,3,12.0,1.0,Barcelona,16,0,13,1,7.0,0.0,H,3.0,1.0,1.0,1.0
2014-15,2014-10-25,Valencia,10,5,10,4,8.0,4.0,Elche,3,12,1,17,2.0,6.0,H,3.0,2.0,1.0,0.0
2014-15,2014-10-26,Espanol,6,4,8,13,2.0,1.0,La Coruna,7,15,3,16,3.0,6.0,D,0.0,0.0,0.0,0.0
2014-15,2014-10-26,Getafe,4,7,7,10,1.0,2.0,Ath Madrid,10,5,10,5,6.0,4.0,A,0.0,0.0,1.0,1.0
2014-15,2014-10-26,Malaga,6,5,8,8,2.0,3.0,Vallecano,7,7,9,9,5.0,4.0,H,4.0,3.0,0.0,0.0
2014-15,2014-10-26,Sevilla,10,6,12,4,4.0,3.0,Villarreal,10,6,10,7,4.0,6.0,H,2.0,0.0,1.0,0.0
2014-15,2014-10-31,La Coruna,5,7,4,15,3.0,3.0,Getafe,4,5,7,11,1.0,1.0,A,1.0,0.0,2.0,1.0
2014-15,2014-11-01,Ath Madrid,9,3,12,5,5.0,3.0,Cordoba,3,7,3,20,0.0,5.0,H,4.0,1.0,2.0,0.0
2014-15,2014-11-01,Barcelona,12,3,10,2,6.0,1.0,Celta,8,5,10,6,3.0,3.0,A,0.0,0.0,1.0,0.0
2014-15,2014-11-01,Granada,2,11,1,14,2.0,4.0,Real Madrid,20,2,15,3,10.0,2.0,A,0.0,0.0,4.0,2.0
2014-15,2014-11-01,Sociedad,3,7,2,17,2.0,3.0,Malaga,8,3,10,7,5.0,2.0,A,0.0,0.0,1.0,0.0
2014-15,2014-11-02,Ath Bilbao,3,8,5,16,2.0,3.0,Sevilla,9,6,12,3,3.0,3.0,H,1.0,1.0,0.0,0.0
2014-15,2014-11-02,Elche,4,13,1,18,2.0,6.0,Espanol,4,2,8,11,1.0,1.0,H,2.0,1.0,1.0,0.0
2014-15,2014-11-02,Levante,4,13,4,19,2.0,5.0,Almeria,3,6,4,13,1.0,2.0,H,2.0,1.0,1.0,0.0
2014-15,2014-11-02,Villarreal,7,6,7,8,3.0,4.0,Valencia,10,6,10,5,8.0,4.0,A,1.0,0.0,3.0,1.0
2014-15,2014-11-03,Vallecano,5,7,9,11,3.0,6.0,Eibar,5,8,4,13,2.0,3.0,A,2.0,0.0,3.0,1.0
2014-15,2014-11-07,Cordoba,5,8,3,20,0.0,4.0,La Coruna,5,7,4,16,3.0,3.0,D,0.0,0.0,0.0,0.0
2014-15,2014-11-08,Almeria,4,7,4,14,1.0,3.0,Barcelona,12,4,9,5,6.0,1.0,A,1.0,1.0,2.0,0.0
2014-15,2014-11-08,Celta,7,4,10,6,2.0,3.0,Granada,2,14,1,15,2.0,6.0,D,0.0,0.0,0.0,0.0
2014-15,2014-11-08,Getafe,6,4,10,9,2.0,1.0,Elche,5,9,4,17,2.0,3.0,D,0.0,0.0,0.0,0.0
2014-15,2014-11-08,Malaga,9,3,12,7,5.0,2.0,Eibar,7,9,6,10,2.0,3.0,H,2.0,0.0,1.0,1.0
2014-15,2014-11-08,Real Madrid,19,1,15,1,9.0,1.0,Vallecano,5,9,6,12,2.0,6.0,H,5.0,2.0,1.0,1.0
2014-15,2014-11-09,Espanol,3,4,5,13,1.0,2.0,Villarreal,7,8,6,9,3.0,4.0,D,1.0,0.0,1.0,1.0
2014-15,2014-11-09,Sevilla,8,7,9,5,2.0,4.0,Levante,5,14,4,18,3.0,5.0,D,1.0,1.0,1.0,0.0
2014-15,2014-11-09,Sociedad,3,7,2,19,2.0,2.0,Ath Madrid,12,5,12,4,6.0,3.0,H,2.0,1.0,1.0,1.0
2014-15,2014-11-09,Valencia,10,7,10,3,7.0,4.0,Ath Bilbao,3,6,8,11,2.0,2.0,D,0.0,0.0,0.0,0.0
2014-15,2014-11-21,Ath Bilbao,3,6,8,11,2.0,2.0,Espanol,4,5,5,12,1.0,3.0,H,3.0,2.0,1.0,0.0
2014-15,2014-11-22,Ath Madrid,9,7,9,5,5.0,4.0,Malaga,11,3,15,6,5.0,2.0,H,3.0,2.0,1.0,0.0
2014-15,2014-11-22,Barcelona,8,5,9,2,3.0,2.0,Sevilla,9,4,10,4,3.0,2.0,H,5.0,1.0,1.0,0.0
2014-15,2014-11-22,Eibar,8,11,5,11,3.0,3.0,Real Madrid,22,2,15,1,9.0,2.0,A,0.0,0.0,4.0,2.0
2014-15,2014-11-22,La Coruna,5,6,5,16,3.0,3.0,Sociedad,4,7,4,18,2.0,2.0,D,0.0,0.0,0.0,0.0
2014-15,2014-11-23,Elche,5,8,5,18,2.0,3.0,Cordoba,5,8,3,20,0.0,4.0,D,2.0,0.0,2.0,1.0
2014-15,2014-11-23,Levante,6,13,5,19,3.0,4.0,Valencia,9,6,10,4,6.0,3.0,H,2.0,0.0,1.0,0.0
2014-15,2014-11-23,Vallecano,4,14,3,13,1.0,8.0,Celta,6,4,8,7,2.0,3.0,H,1.0,1.0,0.0,0.0
2014-15,2014-11-23,Villarreal,8,7,7,9,4.0,2.0,Getafe,5,4,8,10,1.0,1.0,H,2.0,2.0,1.0,0.0
2014-15,2014-11-24,Granada,2,8,2,15,2.0,3.0,Almeria,4,9,1,19,2.0,3.0,D,0.0,0.0,0.0,0.0
2014-15,2014-11-28,Sociedad,4,5,5,19,2.0,1.0,Elche,5,8,5,18,1.0,3.0,H,3.0,2.0,0.0,0.0
2014-15,2014-11-29,Celta,5,2,8,7,1.0,2.0,Eibar,5,12,4,12,3.0,3.0,A,0.0,0.0,1.0,1.0
2014-15,2014-11-29,Espanol,3,8,2,15,0.0,5.0,Levante,5,11,7,14,1.0,4.0,H,2.0,2.0,1.0,1.0
2014-15,2014-11-29,Getafe,5,5,7,10,1.0,3.0,Ath Bilbao,6,2,11,9,4.0,0.0,A,1.0,0.0,2.0,1.0
2014-15,2014-11-29,Malaga,10,5,12,6,5.0,3.0,Real Madrid,21,2,15,1,9.0,2.0,A,1.0,0.0,2.0,1.0
2014-15,2014-11-30,Ath Madrid,11,5,12,3,6.0,1.0,La Coruna,4,2,6,18,2.0,1.0,H,2.0,1.0,0.0,0.0
2014-15,2014-11-30,Cordoba,6,9,3,20,1.0,4.0,Villarreal,7,7,7,9,4.0,1.0,A,0.0,0.0,2.0,1.0
2014-15,2014-11-30,Sevilla,6,8,7,5,1.0,2.0,Granada,1,6,3,16,1.0,3.0,H,5.0,1.0,1.0,1.0
2014-15,2014-11-30,Valencia,7,7,7,4,3.0,2.0,Barcelona,11,6,9,2,2.0,2.0,A,0.0,0.0,1.0,0.0
2014-15,2014-12-01,Almeria,2,7,1,17,1.0,2.0,Vallecano,5,12,6,13,2.0,6.0,A,0.0,0.0,1.0,0.0
2014-15,2014-12-06,Ath Bilbao,7,2,13,9,4.0,0.0,Cordoba,5,9,3,20,1.0,3.0,A,0.0,0.0,1.0,1.0
2014-15,2014-12-06,Elche,5,9,5,19,1.0,5.0,Ath Madrid,11,5,12,3,6.0,1.0,A,0.0,0.0,2.0,1.0
2014-15,2014-12-06,La Coruna,1,4,3,18,0.0,2.0,Malaga,9,6,9,6,3.0,4.0,A,0.0,0.0,1.0,1.0
2014-15,2014-12-06,Real Madrid,18,3,15,1,8.0,2.0,Celta,4,2,7,8,1.0,2.0,H,3.0,1.0,0.0,0.0
2014-15,2014-12-07,Barcelona,9,6,9,3,2.0,2.0,Espanol,5,7,5,12,2.0,5.0,H,5.0,1.0,1.0,1.0
2014-15,2014-12-07,Granada,2,10,3,16,2.0,4.0,Valencia,7,5,7,6,3.0,0.0,D,1.0,0.0,1.0,0.0
2014-15,2014-12-07,Vallecano,5,12,6,10,2.0,6.0,Sevilla,9,9,7,4,2.0,3.0,A,0.0,0.0,1.0,1.0
2014-15,2014-12-07,Villarreal,7,7,7,7,4.0,1.0,Sociedad,6,3,8,14,4.0,1.0,H,4.0,0.0,0.0,0.0
2014-15,2014-12-08,Eibar,6,9,7,11,4.0,3.0,Almeria,2,6,1,17,1.0,1.0,H,5.0,3.0,2.0,1.0
2014-15,2014-12-08,Levante,6,8,7,16,2.0,4.0,Getafe,4,6,4,13,1.0,4.0,D,1.0,0.0,1.0,0.0
2014-15,2014-12-12,Almeria,4,10,1,17,2.0,4.0,Real Madrid,18,2,15,1,8.0,1.0,A,1.0,1.0,4.0,2.0
2014-15,2014-12-13,Cordoba,5,8,5,20,2.0,2.0,Levante,7,6,8,15,2.0,3.0,D,0.0,0.0,0.0,0.0
2014-15,2014-12-13,Getafe,5,6,5,12,1.0,3.0,Barcelona,13,4,12,2,2.0,2.0,D,0.0,0.0,0.0,0.0
2014-15,2014-12-13,Malaga,6,6,9,6,1.0,4.0,Celta,1,5,4,8,0.0,3.0,H,1.0,1.0,0.0,0.0
2014-15,2014-12-13,Valencia,5,5,5,5,1.0,0.0,Vallecano,5,9,6,11,2.0,4.0,H,3.0,3.0,0.0,0.0
2014-15,2014-12-14,Ath Madrid,12,5,12,3,6.0,1.0,Villarreal,10,5,10,7,4.0,1.0,A,0.0,0.0,1.0,0.0
2014-15,2014-12-14,Espanol,6,12,4,13,3.0,6.0,Granada,2,10,3,16,1.0,3.0,H,2.0,1.0,1.0,0.0
2014-15,2014-12-14,Sevilla,8,8,7,4,3.0,3.0,Eibar,10,10,9,9,6.0,3.0,D,0.0,0.0,0.0,0.0
2014-15,2014-12-14,Sociedad,5,6,7,15,3.0,1.0,Ath Bilbao,6,3,10,10,4.0,1.0,D,1.0,1.0,1.0,0.0
2014-15,2014-12-15,La Coruna,1,5,2,19,0.0,3.0,Elche,4,8,5,20,1.0,4.0,H,1.0,1.0,0.0,0.0
2014-15,2014-12-19,Celta,0,6,1,8,0.0,4.0,Almeria,4,12,1,19,3.0,5.0,A,0.0,0.0,1.0,1.0
2014-15,2014-12-20,Barcelona,13,3,13,2,2.0,2.0,Cordoba,3,4,6,19,2.0,1.0,H,5.0,1.0,0.0,0.0
2014-15,2014-12-20,Eibar,7,8,7,9,5.0,3.0,Valencia,5,4,5,5,3.0,0.0,A,0.0,0.0,1.0,1.0
2014-15,2014-12-20,Levante,5,5,6,15,1.0,3.0,Sociedad,6,6,8,14,4.0,1.0,D,1.0,0.0,1.0,0.0
2014-15,2014-12-20,Vallecano,3,9,6,12,2.0,6.0,Espanol,7,11,7,11,4.0,5.0,A,1.0,1.0,3.0,1.0
2014-15,2014-12-21,Ath Bilbao,6,4,8,11,3.0,2.0,Ath Madrid,8,4,9,3,5.0,1.0,A,1.0,1.0,4.0,0.0
2014-15,2014-12-21,Elche,2,8,2,20,0.0,5.0,Malaga,6,6,9,6,2.0,4.0,A,1.0,1.0,2.0,0.0
2014-15,2014-12-21,Granada,3,8,3,18,1.0,2.0,Getafe,3,5,3,13,0.0,3.0,D,1.0,1.0,1.0,0.0
2014-15,2014-12-21,Villarreal,10,2,13,7,4.0,0.0,La Coruna,1,3,5,17,1.0,2.0,H,3.0,1.0,0.0,0.0
2014-15,2015-01-03,Ath Madrid,11,3,12,3,4.0,1.0,Levante,5,5,6,15,1.0,2.0,H,3.0,1.0,1.0,0.0
2014-15,2015-01-03,Elche,3,10,1,20,1.0,5.0,Villarreal,12,1,15,7,4.0,0.0,D,2.0,2.0,2.0,2.0
2014-15,2015-01-03,La Coruna,1,6,4,18,1.0,3.0,Ath Bilbao,7,8,7,11,4.0,2.0,H,1.0,1.0,0.0,0.0
2014-15,2015-01-03,Malaga,6,6,9,5,2.0,4.0,Almeria,4,10,4,16,3.0,5.0,A,1.0,0.0,2.0,1.0
2014-15,2015-01-03,Sevilla,8,7,8,6,3.0,2.0,Celta,0,7,0,9,0.0,5.0,H,1.0,1.0,0.0,0.0
2014-15,2015-01-04,Espanol,9,11,9,8,5.0,5.0,Eibar,6,7,7,10,4.0,4.0,A,1.0,0.0,2.0,2.0
2014-15,2015-01-04,Getafe,4,6,3,12,0.0,4.0,Vallecano,3,7,6,13,2.0,5.0,A,1.0,1.0,2.0,1.0
2014-15,2015-01-04,Sociedad,5,6,6,16,3.0,0.0,Barcelona,16,2,13,2,3.0,1.0,H,1.0,1.0,0.0,0.0
2014-15,2015-01-04,Valencia,6,4,7,5,4.0,0.0,Real Madrid,18,3,15,1,8.0,2.0,H,2.0,0.0,1.0,1.0
2014-15,2015-01-05,Cordoba,3,9,5,20,2.0,2.0,Granada,4,9,3,18,2.0,2.0,H,2.0,2.0,0.0,0.0
2014-15,2015-01-09,Levante,4,7,3,17,1.0,3.0,La Coruna,2,6,6,16,2.0,3.0,D,0.0,0.0,0.0,0.0
2014-15,2015-01-10,Celta,0,7,0,10,0.0,5.0,Valencia,7,3,10,4,4.0,1.0,D,1.0,0.0,1.0,1.0
2014-15,2015-01-10,Eibar,8,4,10,8,6.0,2.0,Getafe,4,6,3,15,1.0,3.0,H,2.0,1.0,1.0,0.0
2014-15,2015-01-10,Malaga,6,5,9,7,2.0,3.0,Villarreal,12,2,13,6,4.0,2.0,D,1.0,0.0,1.0,1.0
2014-15,2015-01-10,Real Madrid,14,4,12,1,7.0,1.0,Espanol,9,10,9,9,5.0,5.0,H,3.0,2.0,0.0,0.0
2014-15,2015-01-11,Almeria,6,11,6,16,4.0,5.0,Sevilla,8,6,10,5,3.0,2.0,A,0.0,0.0,2.0,0.0
2014-15,2015-01-11,Ath Bilbao,4,8,4,12,2.0,3.0,Elche,3,10,1,20,3.0,6.0,A,1.0,0.0,2.0,1.0
2014-15,2015-01-11,Barcelona,11,2,10,2,2.0,2.0,Ath Madrid,11,3,12,3,3.0,1.0,H,3.0,2.0,1.0,0.0
2014-15,2015-01-11,Granada,4,11,2,19,2.0,4.0,Sociedad,6,6,8,13,4.0,0.0,D,1.0,0.0,1.0,1.0
2014-15,2015-01-12,Vallecano,4,8,6,11,2.0,6.0,Cordoba,3,7,7,20,3.0,2.0,A,0.0,0.0,1.0,1.0
2014-15,2015-01-16,Cordoba,4,5,10,16,4.0,1.0,Eibar,9,5,10,8,6.0,2.0,D,1.0,1.0,1.0,0.0
2014-15,2015-01-17,Espanol,7,12,6,10,3.0,6.0,Celta,1,7,1,9,0.0,5.0,H,1.0,0.0,0.0,0.0
2014-15,2015-01-17,Sociedad,4,7,6,13,3.0,0.0,Vallecano,3,9,3,11,2.0,7.0,A,0.0,0.0,1.0,0.0
2014-15,2015-01-17,Valencia,8,3,11,5,5.0,1.0,Almeria,6,12,6,17,4.0,5.0,H,3.0,2.0,2.0,2.0
2014-15,2015-01-17,Villarreal,11,3,11,6,4.0,2.0,Ath Bilbao,3,9,1,12,1.0,4.0,H,2.0,1.0,0.0,0.0
2014-15,2015-01-18,Ath Madrid,10,6,9,4,2.0,3.0,Granada,4,7,3,19,1.0,4.0,H,2.0,1.0,0.0,0.0
2014-15,2015-01-18,Elche,5,8,4,20,4.0,4.0,Levante,3,5,4,18,0.0,1.0,H,1.0,1.0,0.0,0.0
2014-15,2015-01-18,Getafe,4,6,3,16,1.0,3.0,Real Madrid,13,4,12,1,7.0,1.0,A,0.0,0.0,3.0,0.0
2014-15,2015-01-18,La Coruna,2,4,7,15,2.0,2.0,Barcelona,13,3,10,2,4.0,2.0,A,0.0,0.0,4.0,2.0
2014-15,2015-01-18,Sevilla,9,1,13,5,3.0,1.0,Malaga,6,4,10,7,2.0,3.0,H,2.0,1.0,0.0,0.0
2014-15,2015-01-24,Ath Madrid,10,6,9,3,2.0,3.0,Vallecano,4,8,6,10,2.0,6.0,H,3.0,2.0,1.0,1.0
2014-15,2015-01-24,Cordoba,4,6,8,14,4.0,1.0,Real Madrid,14,3,12,1,6.0,1.0,A,1.0,1.0,2.0,1.0
2014-15,2015-01-24,Elche,6,6,7,16,5.0,3.0,Barcelona,12,2,10,2,5.0,1.0,A,0.0,0.0,6.0,1.0
2014-15,2015-01-24,Sociedad,4,4,6,13,3.0,0.0,Eibar,5,4,8,8,3.0,2.0,H,1.0,0.0,0.0,0.0
2014-15,2015-01-24,Villarreal,9,3,11,6,5.0,2.0,Levante,2,5,3,19,0.0,2.0,H,1.0,0.0,0.0,0.0
2014-15,2015-01-25,Ath Bilbao,3,10,1,13,1.0,4.0,Malaga,5,6,7,7,1.0,4.0,D,1.0,0.0,1.0,0.0
2014-15,2015-01-25,Espanol,7,7,9,9,2.0,5.0,Almeria,6,10,6,18,5.0,4.0,H,3.0,2.0,0.0,0.0
2014-15,2015-01-25,La Coruna,2,7,7,15,2.0,3.0,Granada,3,8,2,20,1.0,5.0,D,2.0,2.0,2.0,1.0
2014-15,2015-01-25,Valencia,10,4,13,5,7.0,3.0,Sevilla,6,0,13,4,3.0,0.0,H,3.0,2.0,1.0,1.0
2014-15,2015-01-26,Getafe,3,8,2,17,1.0,3.0,Celta,1,5,1,12,0.0,4.0,H,2.0,1.0,1.0,1.0
2014-15,2015-01-30,Vallecano,5,8,6,10,3.0,5.0,La Coruna,3,9,5,15,3.0,4.0,A,1.0,1.0,2.0,1.0
2014-15,2015-01-31,Celta,2,6,1,13,1.0,4.0,Cordoba,5,8,7,16,5.0,2.0,H,1.0,0.0,0.0,0.0
2014-15,2015-01-31,Eibar,5,5,7,8,3.0,2.0,Ath Madrid,13,6,12,3,4.0,4.0,A,1.0,0.0,3.0,3.0
2014-15,2015-01-31,Granada,4,8,3,20,2.0,6.0,Elche,6,11,7,17,5.0,3.0,H,1.0,0.0,0.0,0.0
2014-15,2015-01-31,Real Madrid,13,4,12,1,6.0,2.0,Sociedad,4,3,8,11,2.0,0.0,H,4.0,2.0,1.0,1.0
2014-15,2015-02-01,Almeria,5,9,6,19,4.0,4.0,Getafe,5,9,4,15,2.0,4.0,H,1.0,1.0,0.0,0.0
2014-15,2015-02-01,Barcelona,18,2,12,2,6.0,1.0,Villarreal,9,3,11,6,5.0,2.0,H,3.0,1.0,2.0,1.0
2014-15,2015-02-01,Levante,2,6,2,20,0.0,2.0,Ath Bilbao,3,10,1,14,1.0,3.0,A,0.0,0.0,2.0,0.0
2014-15,2015-02-01,Sevilla,6,3,10,5,3.0,2.0,Espanol,8,6,9,9,3.0,5.0,H,3.0,2.0,2.0,1.0
